,Average Humidity,Cooling Degree Days,Date,Dew Point,Events,Growing Degree Days,Heating Degree Days,Max Gust Speed,Max Temperature,Max Wind Speed,Maximum Humidity,Mean Temperature,Min Temperature,Minimum Humidity,Month to date cooling degree days,Month to date heating degree days,Month to date precipitation,Month to date snowfall,Precipitation,Sea Level Pressure,Since 1 July heating degree days,Since 1 July snowfall,Since 1 June cooling degree days,Since 1 June heating degree days,Snow,Snow Depth,Visibility,Wind Speed,Year to date cooling degree days,Year to date precipitation
160,57,6,2012/06/09,13,Rain,23 (Base 50),0,26,26,14,66,22,18,48,23,15,0.86,0.0,T,1013,3715,7.4,23,15,0.00,0.00,16,5,138,15.36
161,72,10,2012/06/10,17,,24 (Base 50),0,27,29,16,93,24,19,51,33,15,0.86,0.0,T,1018,3715,7.4,33,15,0.00,0.00,16,3,148,15.36
162,63,6,2012/06/11,14,,20 (Base 50),0,37,25,23,87,22,18,38,39,15,0.86,0.0,0.00,1023,3715,7.4,39,15,0.00,0.00,15,9,154,15.36
163,89,4,2012/06/12,18,Rain,17 (Base 50),0,31,22,21,100,21,18,78,43,15,1.88,0.0,25.91,1017,3715,7.4,43,15,0.00,0.00,8,9,158,16.38
164,88,2,2012/06/13,17,Rain,16 (Base 50),0,34,21,23,100,19,18,76,45,15,2.22,0.0,8.64,1014,3715,7.4,45,15,0.00,0.00,10,9,160,16.72
165,74,5,2012/06/14,15,,19 (Base 50),0,37,25,24,93,21,17,54,50,15,2.20,0.0,0.00,1022,3715,7.4,50,15,0.00,0.00,16,10,165,16.70
166,61,5,2012/06/15,12,,20 (Base 50),0,31,27,16,84,21,16,38,55,15,2.20,0.0,0.00,1025,3715,7.4,55,15,0.00,0.00,15,6,170,16.70
167,60,5,2012/06/16,12,,20 (Base 50),0,29,27,19,84,21,16,35,60,15,2.20,0.0,0.00,1025,3715,7.4,60,15,0.00,0.00,16,7,175,16.70
168,68,1,2012/06/17,13,,16 (Base 50),0,27,23,14,78,19,14,57,61,15,2.20,0.0,0.00,1022,3715,7.4,61,15,0.00,0.00,16,7,176,16.70
169,73,0,2012/06/18,12,,14 (Base 50),0,26,22,14,86,18,14,59,61,15,2.20,0.0,0.00,1021,3715,7.4,61,15,0.00,0.00,16,5,176,16.70
170,77,5,2012/06/19,16,,18 (Base 50),0,23,25,14,84,21,17,69,66,15,2.20,0.0,0.00,1021,3715,7.4,66,15,0.00,0.00,16,4,181,16.70
171,68,17,2012/06/20,20,,32 (Base 50),0,26,34,19,90,28,21,46,83,15,2.20,0.0,0.00,1016,3715,7.4,83,15,0.00,0.00,13,6,198,16.70
172,54,22,2012/06/21,19,,36 (Base 50),0,37,34,21,69,31,26,39,105,15,2.20,0.0,0.00,1011,3715,7.4,105,15,0.00,0.00,14,8,220,16.70
173,74,15,2012/06/22,21,Rain,30 (Base 50),0,35,32,23,100,27,21,47,120,15,2.55,0.0,8.89,1009,3715,7.4,120,15,0.00,0.00,7,4,235,17.05
174,67,12,2012/06/23,16,,26 (Base 50),0,32,29,19,100,25,21,33,132,15,2.55,0.0,T,1012,3715,7.4,132,15,0.00,0.00,12,7,247,17.05
175,50,10,2012/06/24,14,Rain,25 (Base 50),0,26,29,14,68,24,19,31,142,15,2.61,0.0,1.52,1014,3715,7.4,142,15,0.00,0.00,16,5,257,17.11
176,79,3,2012/06/25,17,Rain,18 (Base 50),0,37,23,16,93,20,17,64,145,15,2.76,0.0,3.81,1007,3715,7.4,145,15,0.00,0.00,12,6,260,17.26
177,53,0,2012/06/26,9,,14 (Base 50),0,45,22,26,67,18,14,38,145,15,2.76,0.0,0.00,1006,3715,7.4,145,15,0.00,0.00,16,10,260,17.26
178,48,12,2012/06/27,9,,22 (Base 50),0,40,27,24,65,25,22,30,157,15,2.76,0.0,0.00,1008,3715,7.4,157,15,0.00,0.00,16,11,272,17.26
179,46,13,2012/06/28,13,,28 (Base 50),0,34,31,19,57,26,20,34,165,15,2.76,0.0,0.00,1008,3715,7.4,165,15,0.00,0.00,16,9,280,17.26
180,69,16,2012/06/29,19,"Fog
	,
Rain",30 (Base 50),0,27,34,19,97,27,20,41,181,15,2.97,0.0,5.33,1005,3715,7.4,181,15,0.00,0.00,11,6,296,17.47
181,45,20,2012/06/30,16,,36 (Base 50),0,32,34,23,62,29,25,28,201,15,2.97,0.0,0.00,1007,3715,7.4,201,15,0.00,0.00,16,7,316,17.47
182,50,19,2012/07/01,17,,34 (Base 50),0,34,34,23,64,29,23,36,19,0,0.00,0.0,0.00,1009,0,0.0,220,15,0.00,0.00,16,7,335,17.47
183,42,15,2012/07/02,12,,30 (Base 50),0,-,31,14,53,27,22,31,34,0,0.00,0.0,0.00,1012,0,0.0,235,15,0.00,0.00,16,7,350,17.47
184,48,15,2012/07/03,15,,30 (Base 50),0,32,32,23,61,27,22,34,49,0,0.00,0.0,0.00,1012,0,0.0,250,15,0.00,0.00,16,5,365,17.47
185,71,16,2012/07/04,19,Rain,30 (Base 50),0,31,33,19,100,27,21,41,65,0,0.06,0.0,1.52,1009,0,0.0,266,15,0.00,0.00,15,7,381,17.53
186,45,21,2012/07/05,17,,36 (Base 50),0,26,35,16,69,30,25,21,86,0,0.06,0.0,0.00,1008,0,0.0,287,15,0.00,0.00,15,8,402,17.53
187,51,18,2012/07/06,17,,32 (Base 50),0,32,34,16,73,28,22,28,104,0,0.06,0.0,0.00,1012,0,0.0,305,15,0.00,0.00,16,4,420,17.53
188,53,20,2012/07/07,19,Rain,36 (Base 50),0,39,36,19,74,29,22,31,124,0,0.56,0.0,12.70,1010,0,0.0,325,15,0.00,0.00,14,7,440,18.03
189,67,17,2012/07/08,19,Rain,31 (Base 50),0,26,33,19,100,28,22,34,141,0,0.65,0.0,2.29,1010,0,0.0,342,15,0.00,0.00,11,5,457,18.12
190,46,15,2012/07/09,13,,28 (Base 50),0,26,30,16,57,27,23,34,156,0,0.65,0.0,0.00,1013,0,0.0,357,15,0.00,0.00,16,6,472,18.12
191,52,13,2012/07/10,14,,28 (Base 50),0,26,31,19,73,26,21,30,169,0,0.65,0.0,0.00,1017,0,0.0,370,15,0.00,0.00,16,6,485,18.12
192,60,13,2012/07/11,17,,28 (Base 50),0,26,29,16,79,26,22,40,182,0,0.65,0.0,0.00,1021,0,0.0,383,15,0.00,0.00,16,4,498,18.12
193,56,15,2012/07/12,16,,29 (Base 50),0,32,32,16,78,27,21,34,197,0,0.65,0.0,0.00,1022,0,0.0,398,15,0.00,0.00,16,4,513,18.12
194,57,17,2012/07/13,17,,30 (Base 50),0,23,32,14,71,28,23,42,214,0,0.65,0.0,0.00,1022,0,0.0,415,15,0.00,0.00,16,5,530,18.12
195,61,14,2012/07/14,17,,28 (Base 50),0,35,29,21,74,26,23,47,228,0,0.65,0.0,T,1022,0,0.0,429,15,0.00,0.00,16,7,544,18.12
196,76,15,2012/07/15,21,Rain,30 (Base 50),0,40,32,23,93,27,22,59,243,0,0.91,0.0,6.60,1017,0,0.0,444,15,0.00,0.00,13,6,559,18.38
197,68,16,2012/07/16,19,,30 (Base 50),0,26,33,14,93,27,21,43,259,0,0.91,0.0,0.00,1011,0,0.0,460,15,0.00,0.00,16,8,575,18.38
198,50,20,2012/07/17,17,,34 (Base 50),0,39,36,23,64,29,23,36,279,0,0.91,0.0,0.00,1009,0,0.0,480,15,0.00,0.00,15,7,595,18.38
199,70,22,2012/07/18,22,"Fog
	,
Rain",36 (Base 50),0,35,38,21,100,31,23,39,301,0,2.67,0.0,44.70,1010,0,0.0,502,15,0.00,0.00,7,5,617,20.14
200,79,7,2012/07/19,18,Rain,22 (Base 50),0,35,24,27,93,22,20,64,308,0,2.69,0.0,0.51,1014,0,0.0,509,15,0.00,0.00,14,8,624,20.16
201,87,2,2012/07/20,17,Rain,16 (Base 50),0,42,22,29,100,19,16,73,310,0,3.27,0.0,14.73,1017,0,0.0,511,15,0.00,0.00,9,12,626,20.74
202,70,5,2012/07/21,14,,20 (Base 50),0,26,26,19,100,21,16,40,315,0,3.27,0.0,0.00,1019,0,0.0,516,15,0.00,0.00,16,7,631,20.74
203,62,9,2012/07/22,16,,24 (Base 50),0,29,28,16,81,23,18,42,324,0,3.27,0.0,0.00,1021,0,0.0,525,15,0.00,0.00,16,4,640,20.74
204,75,14,2012/07/23,21,Rain,28 (Base 50),0,31,30,16,93,26,22,57,338,0,3.42,0.0,3.81,1015,0,0.0,539,15,0.00,0.00,12,7,654,20.89
205,63,18,2012/07/24,19,,32 (Base 50),0,37,33,23,87,28,23,38,356,0,3.42,0.0,0.00,1005,0,0.0,557,15,0.00,0.00,14,10,672,20.89
206,45,11,2012/07/25,11,,25 (Base 50),0,35,29,23,56,24,19,34,367,0,3.42,0.0,0.00,1010,0,0.0,568,15,0.00,0.00,16,7,683,20.89
207,77,13,2012/07/26,19,"Fog
	,
Rain",28 (Base 50),0,55,31,34,100,26,20,53,380,0,4.02,0.0,15.24,1007,0,0.0,581,15,0.00,0.00,10,9,696,21.49
208,72,14,2012/07/27,21,,28 (Base 50),0,27,31,19,93,26,22,51,394,0,4.02,0.0,0.00,1008,0,0.0,595,15,0.00,0.00,16,7,710,21.49
209,80,10,2012/07/28,21,Rain,24 (Base 50),0,31,27,19,97,24,20,62,404,0,4.20,0.0,4.57,1013,0,0.0,605,15,0.00,0.00,10,8,720,21.67
210,78,9,2012/07/29,19,Rain,24 (Base 50),0,21,27,14,93,23,20,62,413,0,4.21,0.0,0.25,1015,0,0.0,614,15,0.00,0.00,16,6,729,21.68
211,76,10,2012/07/30,18,,24 (Base 50),0,27,27,16,90,24,20,62,423,0,4.21,0.0,0.00,1019,0,0.0,624,15,0.00,0.00,16,5,739,21.68
212,69,10,2012/07/31,18,,25 (Base 50),0,24,27,16,84,24,21,54,433,0,4.21,0.0,0.00,1016,0,0.0,634,15,0.00,0.00,16,6,749,21.68
213,90,9,2012/08/01,21,"Fog
	,
Rain",22 (Base 50),0,24,26,14,100,23,21,79,9,0,0.64,0.0,16.26,1012,0,0.0,643,15,0.00,0.00,11,4,758,22.32
214,72,14,2012/08/02,20,,28 (Base 50),0,31,31,19,97,26,21,46,23,0,0.64,0.0,0.00,1012,0,0.0,657,15,0.00,0.00,13,4,772,22.32
215,71,17,2012/08/03,22,,32 (Base 50),0,27,32,14,87,28,24,55,40,0,0.64,0.0,0.00,1016,0,0.0,674,15,0.00,0.00,13,6,789,22.32
216,68,18,2012/08/04,22,,32 (Base 50),0,34,32,19,88,28,24,47,58,0,0.64,0.0,0.00,1022,0,0.0,692,15,0.00,0.00,14,5,807,22.32
217,73,17,2012/08/05,23,Rain,31 (Base 50),0,43,33,27,93,28,23,52,75,0,0.86,0.0,5.59,1019,0,0.0,709,15,0.00,0.00,14,10,824,22.54
218,70,14,2012/08/06,19,,28 (Base 50),0,34,30,23,100,26,22,40,89,0,0.87,0.0,0.25,1016,0,0.0,723,15,0.00,0.00,15,6,838,22.55
219,58,11,2012/08/07,16,,25 (Base 50),0,24,28,13,70,24,20,45,100,0,0.87,0.0,0.00,1015,0,0.0,734,15,0.00,0.00,16,3,849,22.55
220,73,15,2012/08/08,21,,28 (Base 50),0,23,30,13,94,27,23,51,115,0,0.87,0.0,0.00,1015,0,0.0,749,15,0.00,0.00,14,2,864,22.55
221,73,16,2012/08/09,21,,30 (Base 50),0,31,31,21,94,27,23,51,131,0,0.87,0.0,0.00,1013,0,0.0,765,15,0.00,0.00,14,5,880,22.55
222,87,10,2012/08/10,22,Rain,24 (Base 50),0,32,27,19,100,24,21,74,141,0,1.11,0.0,6.10,1010,0,0.0,775,15,0.00,0.00,14,7,890,22.79
223,76,16,2012/08/11,22,,30 (Base 50),0,34,31,21,87,27,24,65,157,0,1.11,0.0,0.00,1010,0,0.0,791,15,0.00,0.00,15,7,906,22.79
224,64,15,2012/08/12,17,,28 (Base 50),0,32,31,21,87,27,23,40,172,0,1.11,0.0,0.00,1013,0,0.0,806,15,0.00,0.00,16,8,921,22.79
225,54,13,2012/08/13,14,,26 (Base 50),0,31,30,19,73,26,21,34,185,0,1.11,0.0,0.00,1015,0,0.0,819,15,0.00,0.00,16,7,934,22.79
226,71,11,2012/08/14,18,,25 (Base 50),0,29,26,14,87,24,22,54,196,0,1.12,0.0,0.25,1013,0,0.0,830,15,0.00,0.00,15,4,945,22.80
227,84,10,2012/08/15,21,"Fog
	,
Rain",24 (Base 50),0,29,28,16,100,24,19,67,206,0,1.69,0.0,14.48,1011,0,0.0,840,15,0.00,0.00,9,5,955,23.37
228,69,11,2012/08/16,17,,25 (Base 50),0,29,29,19,100,24,19,37,217,0,1.69,0.0,0.00,1012,0,0.0,851,15,0.00,0.00,11,5,966,23.37
229,68,12,2012/08/17,17,Rain,29 (Base 50),0,32,31,19,93,25,18,43,229,0,1.84,0.0,3.81,1010,0,0.0,863,15,0.00,0.00,14,6,978,23.52
230,70,6,2012/08/18,16,Rain,20 (Base 50),0,24,26,19,100,22,17,40,235,0,2.16,0.0,8.13,1012,0,0.0,869,15,0.00,0.00,13,5,984,23.84
231,65,3,2012/08/19,12,,18 (Base 50),0,19,23,13,84,20,17,46,238,0,2.16,0.0,0.00,1014,0,0.0,872,15,0.00,0.00,16,2,987,23.84
232,63,7,2012/08/20,14,,20 (Base 50),0,19,26,11,78,22,18,47,245,0,2.16,0.0,0.00,1012,0,0.0,879,15,0.00,0.00,16,2,994,23.84
233,57,9,2012/08/21,14,,24 (Base 50),0,19,28,13,78,23,19,36,254,0,2.16,0.0,0.00,1016,0,0.0,888,15,0.00,0.00,16,5,1003,23.84
234,66,10,2012/08/22,16,,24 (Base 50),0,26,28,14,87,24,20,45,264,0,2.16,0.0,T,1020,0,0.0,898,15,0.00,0.00,16,3,1013,23.84
235,62,12,2012/08/23,17,,26 (Base 50),0,26,29,14,84,25,21,40,276,0,2.16,0.0,0.00,1021,0,0.0,910,15,0.00,0.00,15,3,1025,23.84
236,57,13,2012/08/24,16,,28 (Base 50),0,21,31,13,79,26,21,34,289,0,2.16,0.0,0.00,1021,0,0.0,923,15,0.00,0.00,15,3,1038,23.84
237,70,13,2012/08/25,18,,28 (Base 50),0,27,30,19,90,26,21,49,302,0,2.16,0.0,0.00,1024,0,0.0,936,15,0.00,0.00,14,6,1051,23.84
238,68,11,2012/08/26,17,,26 (Base 50),0,29,29,16,84,24,20,51,313,0,2.16,0.0,0.00,1025,0,0.0,947,15,0.00,0.00,16,8,1062,23.84
239,78,11,2012/08/27,21,"Fog
	,
Rain",26 (Base 50),0,34,27,19,94,24,21,62,324,0,2.77,0.0,15.49,1020,0,0.0,958,15,0.00,0.00,14,6,1073,24.45
240,65,15,2012/08/28,19,Rain,30 (Base 50),0,37,31,23,93,27,23,37,339,0,2.91,0.0,3.56,1011,0,0.0,973,15,0.00,0.00,13,10,1088,24.59
241,52,8,2012/08/29,11,,22 (Base 50),0,34,26,23,68,23,19,35,347,0,2.91,0.0,0.00,1015,0,0.0,981,15,0.00,0.00,16,7,1096,24.59
242,48,7,2012/08/30,10,,22 (Base 50),0,26,28,16,72,22,16,24,354,0,2.91,0.0,0.00,1018,0,0.0,988,15,0.00,0.00,16,6,1103,24.59
243,48,15,2012/08/31,14,,30 (Base 50),0,37,33,23,68,27,21,27,369,0,2.91,0.0,0.00,1015,0,0.0,1003,15,0.00,0.00,16,8,1118,24.59
244,57,18,2012/09/01,17,,32 (Base 50),0,32,33,19,79,28,23,34,18,0,0.00,0.0,0.00,1015,0,0.0,,,0.00,0.00,16,8,1136,24.59
245,73,12,2012/09/02,19,,26 (Base 50),0,21,28,13,87,25,22,58,30,0,0.00,0.0,0.00,1018,0,0.0,,,0.00,0.00,16,4,1148,24.59
246,69,10,2012/09/03,18,,25 (Base 50),0,27,26,19,90,24,22,48,40,0,T,0.0,T,1020,0,0.0,,,0.00,0.00,16,11,1158,24.59
247,90,10,2012/09/04,22,Rain,24 (Base 50),0,31,27,16,100,24,21,79,50,0,0.13,0.0,3.30,1015,0,0.0,,,0.00,0.00,11,6,1168,24.72
248,81,11,2012/09/05,21,Rain,26 (Base 50),0,35,27,19,100,24,22,62,61,0,0.20,0.0,1.78,1009,0,0.0,,,0.00,0.00,14,6,1179,24.79
249,76,10,2012/09/06,18,,24 (Base 50),0,21,27,14,90,24,21,62,71,0,0.20,0.0,0.00,1012,0,0.0,,,0.00,0.00,16,4,1189,24.79
250,73,14,2012/09/07,20,,28 (Base 50),0,27,31,16,90,26,22,55,85,0,0.20,0.0,0.00,1012,0,0.0,,,0.00,0.00,15,5,1203,24.79
251,82,7,2012/09/08,21,"Fog
	,
Rain",22 (Base 50),0,55,27,29,100,22,17,64,92,0,0.59,0.0,9.91,1007,0,0.0,,,0.00,0.00,12,7,1210,25.18
252,63,6,2012/09/09,13,,19 (Base 50),0,26,26,16,87,22,17,38,98,0,0.59,0.0,T,1010,0,0.0,,,0.00,0.00,16,5,1216,25.18
253,57,0,2012/09/10,8,,15 (Base 50),0,39,22,23,78,18,14,35,98,0,0.59,0.0,0.00,1016,0,0.0,,,0.00,0.00,16,8,1216,25.18
254,50,0,2012/09/11,6,,13 (Base 50),1,26,23,14,71,18,12,29,98,1,0.59,0.0,0.00,1024,1,0.0,,,0.00,0.00,16,5,1216,25.18
255,54,5,2012/09/12,11,,20 (Base 50),0,27,27,14,75,21,15,33,103,1,0.59,0.0,0.00,1027,1,0.0,,,0.00,0.00,16,5,1221,25.18
256,60,7,2012/09/13,13,,21 (Base 50),0,26,27,14,78,22,17,42,110,1,0.59,0.0,0.00,1027,1,0.0,,,0.00,0.00,16,4,1228,25.18
257,62,7,2012/09/14,14,,22 (Base 50),0,29,27,16,84,22,18,39,117,1,0.59,0.0,0.00,1023,1,0.0,,,0.00,0.00,16,6,1235,25.18
258,61,2,2012/09/15,9,,16 (Base 50),0,37,23,21,84,19,16,38,119,1,0.60,0.0,0.25,1019,1,0.0,,,0.00,0.00,16,7,1237,25.19
259,54,1,2012/09/16,8,,15 (Base 50),0,23,24,14,72,19,13,35,120,1,0.60,0.0,0.00,1019,1,0.0,,,0.00,0.00,16,3,1238,25.19
260,55,3,2012/09/17,9,,17 (Base 50),0,-,26,13,77,20,14,33,123,1,0.60,0.0,0.00,1018,1,0.0,,,0.00,0.00,16,5,1241,25.19
261,88,6,2012/09/18,20,"Fog
	,
Rain",20 (Base 50),0,56,24,35,97,22,19,79,129,1,2.14,0.0,39.12,1007,1,0.0,,,0.00,0.00,9,10,1247,26.73
262,67,0,2012/09/19,8,Rain,14 (Base 50),1,34,21,19,100,18,14,33,129,2,2.14,0.0,T,1015,2,0.0,,,0.00,0.00,16,8,1247,26.73
263,68,0,2012/09/20,11,,12 (Base 50),3,26,21,19,78,17,12,57,129,5,2.14,0.0,0.00,1021,5,0.0,,,0.00,0.00,16,9,1247,26.73
264,66,3,2012/09/21,12,,16 (Base 50),0,27,24,16,84,20,16,47,132,5,2.14,0.0,0.00,1019,5,0.0,,,0.00,0.00,16,8,1250,26.73
265,80,3,2012/09/22,16,Rain,18 (Base 50),0,37,24,23,93,20,16,66,135,5,2.36,0.0,5.59,1012,5,0.0,,,0.00,0.00,14,5,1253,26.95
266,65,0,2012/09/23,7,,12 (Base 50),3,34,20,21,93,17,13,37,135,8,2.36,0.0,0.00,1016,8,0.0,,,0.00,0.00,16,10,1253,26.95
267,53,0,2012/09/24,4,,10 (Base 50),5,24,19,19,71,16,12,34,135,13,2.36,0.0,0.00,1020,13,0.0,,,0.00,0.00,16,6,1253,26.95
268,54,0,2012/09/25,8,,14 (Base 50),2,39,22,24,67,17,12,41,135,15,2.36,0.0,0.00,1021,15,0.0,,,0.00,0.00,16,10,1253,26.95
269,69,5,2012/09/26,14,,20 (Base 50),0,34,25,19,78,21,17,60,140,15,2.37,0.0,0.25,1018,15,0.0,,,0.00,0.00,16,7,1258,26.96
270,75,4,2012/09/27,16,Rain,18 (Base 50),0,27,24,16,93,21,17,57,144,15,2.43,0.0,1.52,1020,15,0.0,,,0.00,0.00,13,4,1262,27.02
271,89,0,2012/09/28,18,"Fog
	,
Rain",14 (Base 50),0,26,21,16,100,18,16,78,144,15,4.39,0.0,49.78,1017,15,0.0,,,0.00,0.00,9,7,1262,28.98
272,80,0,2012/09/29,12,,10 (Base 50),4,19,18,13,93,16,14,67,144,19,4.39,0.0,0.00,1013,19,0.0,,,0.00,0.00,15,4,1262,28.98
273,69,0,2012/09/30,11,,12 (Base 50),3,32,20,21,93,17,13,45,144,22,4.39,0.0,T,1010,22,0.0,,,0.00,0.00,16,5,1262,28.98
274,61,0,2012/10/01,8,,12 (Base 50),4,39,21,24,77,16,11,44,0,4,0.00,0.0,0.00,1012,26,0.0,,,0.00,0.00,16,7,1262,28.98
275,78,1,2012/10/02,14,"Fog
	,
Rain",15 (Base 50),0,24,21,16,100,19,17,56,1,4,0.38,0.0,9.65,1016,26,0.0,,,0.00,0.00,7,5,1263,29.36
276,92,3,2012/10/03,19,Fog,18 (Base 50),0,14,23,10,100,20,17,84,4,4,0.38,0.0,0.00,1018,26,0.0,,,0.00,0.00,5,2,1266,29.36
277,88,5,2012/10/04,19,Rain,20 (Base 50),0,19,23,13,97,21,19,79,9,4,0.38,0.0,T,1019,26,0.0,,,0.00,0.00,6,2,1271,29.36
278,68,5,2012/10/05,14,,20 (Base 50),0,24,26,13,93,21,16,42,14,4,0.38,0.0,0.00,1016,26,0.0,,,0.00,0.00,15,5,1276,29.36
279,66,1,2012/10/06,12,,15 (Base 50),0,43,25,26,78,19,12,54,15,4,0.38,0.0,0.00,1011,26,0.0,,,0.00,0.00,15,9,1277,29.36
280,74,0,2012/10/07,6,Rain,1 (Base 50),15,23,12,14,93,10,8,54,15,19,0.57,0.0,4.83,1018,41,0.0,,,0.00,0.00,14,3,1277,29.55
281,76,0,2012/10/08,6,,,15,21,13,13,93,10,7,59,15,34,0.57,0.0,0.00,1023,56,0.0,,,0.00,0.00,16,5,1277,29.55
282,82,0,2012/10/09,10,Rain,4 (Base 50),11,27,14,21,93,12,10,71,15,45,0.60,0.0,0.76,1022,67,0.0,,,0.00,0.00,14,10,1277,29.58
283,75,0,2012/10/10,11,Rain,8 (Base 50),5,42,19,24,100,16,12,50,15,50,0.85,0.0,6.35,1014,72,0.0,,,0.00,0.00,10,9,1277,29.83
284,52,0,2012/10/11,1,,2 (Base 50),12,42,15,23,71,12,8,33,15,62,0.85,0.0,0.00,1020,84,0.0,,,0.00,0.00,16,9,1277,29.83
285,57,0,2012/10/12,1,,,16,40,13,26,71,9,6,42,15,78,0.85,0.0,0.00,1023,100,0.0,,,0.00,0.00,16,9,1277,29.83
286,50,0,2012/10/13,-2,,,19,31,12,19,71,8,3,28,15,97,0.85,0.0,0.00,1031,119,0.0,,,0.00,0.00,16,6,1277,29.83
287,64,0,2012/10/14,9,,11 (Base 50),3,42,21,24,78,17,12,49,15,100,0.85,0.0,0.00,1020,122,0.0,,,0.00,0.00,16,10,1277,29.83
288,80,0,2012/10/15,15,Rain,15 (Base 50),0,35,22,21,93,18,15,66,15,100,1.05,0.0,5.08,1007,122,0.0,,,0.00,0.00,13,8,1277,30.03
289,59,0,2012/10/16,3,,5 (Base 50),11,50,15,29,75,12,9,43,15,111,1.05,0.0,0.00,1009,133,0.0,,,0.00,0.00,16,9,1277,30.03
290,60,0,2012/10/17,4,,2 (Base 50),12,23,16,13,76,12,7,44,15,123,1.05,0.0,0.00,1015,145,0.0,,,0.00,0.00,16,3,1277,30.03
291,71,0,2012/10/18,9,,7 (Base 50),7,37,18,21,86,14,10,56,15,130,1.05,0.0,T,1016,152,0.0,,,0.00,0.00,16,7,1277,30.03
292,92,0,2012/10/19,17,"Fog
	,
Rain",13 (Base 50),1,39,19,21,100,18,16,84,15,131,1.94,0.0,22.61,1009,153,0.0,,,0.00,0.00,7,8,1277,30.92
293,71,0,2012/10/20,12,,12 (Base 50),3,39,21,23,100,17,12,42,15,134,1.94,0.0,0.00,1006,156,0.0,,,0.00,0.00,10,6,1277,30.92
294,57,0,2012/10/21,4,,6 (Base 50),8,34,18,23,77,14,9,36,15,142,1.94,0.0,0.00,1014,164,0.0,,,0.00,0.00,16,9,1277,30.92
295,57,0,2012/10/22,5,,7 (Base 50),7,35,19,21,77,14,9,37,15,149,1.94,0.0,0.00,1017,171,0.0,,,0.00,0.00,16,7,1277,30.92
296,64,0,2012/10/23,8,Rain,9 (Base 50),5,16,18,13,75,16,12,52,15,154,1.97,0.0,0.76,1019,176,0.0,,,0.00,0.00,14,2,1277,30.95
297,84,0,2012/10/24,12,Rain,7 (Base 50),7,21,15,16,93,14,13,75,15,161,1.97,0.0,T,1021,183,0.0,,,0.00,0.00,11,8,1277,30.95
298,79,0,2012/10/25,11,,8 (Base 50),6,16,17,13,86,15,13,72,15,167,1.97,0.0,0.00,1024,189,0.0,,,0.00,0.00,16,5,1277,30.95
299,77,0,2012/10/26,12,,10 (Base 50),4,14,18,10,86,16,14,67,15,171,1.97,0.0,0.00,1022,193,0.0,,,0.00,0.00,16,3,1277,30.95
300,76,0,2012/10/27,12,,12 (Base 50),3,32,18,24,84,17,15,67,15,174,1.97,0.0,0.00,1016,196,0.0,,,0.00,0.00,15,10,1277,30.95
301,66,0,2012/10/28,8,,7 (Base 50),8,61,15,39,75,14,13,57,15,182,1.97,0.0,0.00,1009,204,0.0,,,0.00,0.00,16,19,1277,30.95
302,80,0,2012/10/29,12,Rain,8 (Base 50),8,100,17,61,93,14,11,66,15,190,2.64,0.0,17.02,980,212,0.0,,,0.00,0.00,8,30,1277,31.62
303,84,0,2012/10/30,8,Rain,1 (Base 50),14,61,12,34,93,11,8,74,15,204,2.91,0.0,6.86,993,226,0.0,,,0.00,0.00,13,12,1277,31.89
304,73,0,2012/10/31,3,Rain,,18,31,10,21,89,8,7,56,15,222,2.92,0.0,0.25,1000,244,0.0,,,0.00,0.00,16,8,1277,31.90
305,66,0,2012/11/01,3,,,18,31,11,23,76,8,6,56,0,18,0.00,0.0,0.00,1002,262,0.0,,,0.00,0.00,16,9,1277,31.90
306,57,0,2012/11/02,1,,,17,45,12,26,71,9,6,42,0,35,0.00,0.0,0.00,1004,279,0.0,,,0.00,0.00,16,11,1277,31.90
307,52,0,2012/11/03,-2,,,19,47,11,29,62,8,4,42,0,54,0.00,0.0,0.00,1010,298,0.0,,,0.00,0.00,16,14,1277,31.90
308,58,0,2012/11/04,-1,,,20,31,11,23,70,7,4,46,0,74,0.00,0.0,0.00,1014,318,0.0,,,0.00,0.00,16,11,1277,31.90
309,50,0,2012/11/05,-5,,,25,32,7,21,59,4,2,41,0,99,0.00,0.0,0.00,1017,343,0.0,,,0.00,0.00,16,8,1277,31.90
310,47,0,2012/11/06,-8,,,28,32,6,19,59,3,-1,34,0,127,0.00,0.0,0.00,1022,371,0.0,,,0.00,0.00,16,9,1277,31.90
311,72,0,2012/11/07,-2,"Fog
	,
Rain
	,
Snow",,29,53,5,35,100,2,-1,44,0,156,1.12,4.3,28.45,1011,400,4.3,,,10.92,0.00,7,17,1277,33.02
312,66,0,2012/11/08,-3,Snow,,25,45,9,26,92,4,0,39,0,181,1.18,4.7,1.52,1009,425,4.7,,,1.02,10.16,11,12,1277,33.08
313,47,0,2012/11/09,-4,,,20,42,12,26,62,7,2,32,0,201,1.18,4.7,0.00,1018,445,4.7,,,0.00,0.00,16,13,1277,33.08
314,63,0,2012/11/10,2,,,16,35,13,14,71,9,6,54,0,217,1.18,4.7,0.00,1027,461,4.7,,,0.00,0.00,12,2,1277,33.08
315,71,0,2012/11/11,8,,6 (Base 50),8,26,18,13,86,14,10,56,0,225,1.18,4.7,0.00,1031,469,4.7,,,0.00,0.00,12,4,1277,33.08
