,Average Humidity,Cooling Degree Days,Date,Dew Point,Events,Growing Degree Days,Heating Degree Days,Max Gust Speed,Max Temperature,Max Wind Speed,Maximum Humidity,Mean Temperature,Min Temperature,Minimum Humidity,Month to date cooling degree days,Month to date heating degree days,Month to date precipitation,Month to date snowfall,Precipitation,Sea Level Pressure,Since 1 July heating degree days,Since 1 July snowfall,Since 1 June cooling degree days,Since 1 June heating degree days,Snow,Snow Depth,Visibility,Wind Speed,Year to date cooling degree days,Year to date precipitation
161,35,2,2016/06/10,3,,16 (Base 50),0,39,25,23,47,19,14,23,51,7,1.80,0.0,0.00,1015,3768,32.8,51,7,0.00,0.00,16,9,170,17.14
162,52,9,2016/06/11,13,,24 (Base 50),0,40,31,24,65,23,15,39,60,7,1.80,0.0,0.00,1012,3768,32.8,60,7,0.00,0.00,15,5,179,17.14
163,42,8,2016/06/12,12,,23 (Base 50),0,58,28,34,62,23,17,22,68,7,1.80,0.0,0.00,1005,3768,32.8,68,7,0.00,0.00,14,13,187,17.14
164,52,1,2016/06/13,8,,15 (Base 50),0,43,23,23,62,19,14,41,69,7,1.80,0.0,0.00,1010,3768,32.8,69,7,0.00,0.00,16,12,188,17.14
165,45,4,2016/06/14,7,,19 (Base 50),0,27,26,16,62,21,14,28,73,7,1.80,0.0,0.00,1013,3768,32.8,73,7,0.00,0.00,16,7,192,17.14
166,42,9,2016/06/15,9,,23 (Base 50),0,29,29,19,60,23,17,23,82,7,1.80,0.0,0.00,1013,3768,32.8,82,7,0.00,0.00,16,4,201,17.14
167,74,5,2016/06/16,17,Rain,20 (Base 50),0,26,23,13,93,21,18,54,87,7,2.02,0.0,5.59,1009,3768,32.8,87,7,0.00,0.00,10,3,206,17.36
168,62,6,2016/06/17,12,,20 (Base 50),0,31,26,21,87,22,17,36,93,7,2.02,0.0,0.00,1014,3768,32.8,93,7,0.00,0.00,15,8,212,17.36
169,45,9,2016/06/18,10,,24 (Base 50),0,26,31,14,60,23,16,29,102,7,2.02,0.0,0.00,1023,3768,32.8,102,7,0.00,0.00,16,4,221,17.36
170,55,12,2016/06/19,13,,28 (Base 50),0,31,31,19,73,25,19,36,114,7,2.02,0.0,0.00,1025,3768,32.8,114,7,0.00,0.00,15,5,233,17.36
171,68,9,2016/06/20,16,,23 (Base 50),0,27,29,19,87,23,18,48,123,7,2.02,0.0,0.00,1019,3768,32.8,123,7,0.00,0.00,14,5,242,17.36
172,44,15,2016/06/21,13,Rain,29 (Base 50),0,43,31,24,60,27,22,28,138,7,2.02,0.0,T,1009,3768,32.8,138,7,0.00,0.00,15,8,257,17.36
173,44,12,2016/06/22,9,,26 (Base 50),0,42,30,27,61,25,20,27,150,7,2.02,0.0,0.00,1010,3768,32.8,150,7,0.00,0.00,16,7,269,17.36
174,60,11,2016/06/23,14,,25 (Base 50),0,19,28,13,79,24,21,41,161,7,2.02,0.0,0.00,1011,3768,32.8,161,7,0.00,0.00,14,3,280,17.36
175,61,11,2016/06/24,13,,26 (Base 50),0,35,29,24,84,24,19,37,172,7,2.02,0.0,0.00,1016,3768,32.8,172,7,0.00,0.00,14,10,291,17.36
176,59,10,2016/06/25,13,,24 (Base 50),0,24,30,14,84,24,18,34,182,7,2.02,0.0,0.00,1022,3768,32.8,182,7,0.00,0.00,15,6,301,17.36
177,53,12,2016/06/26,13,,27 (Base 50),0,27,31,16,68,25,19,37,194,7,2.02,0.0,0.00,1022,3768,32.8,194,7,0.00,0.00,14,4,313,17.36
178,71,10,2016/06/27,16,Rain,24 (Base 50),0,35,28,19,97,24,19,44,204,7,2.47,0.0,11.43,1017,3768,32.8,204,7,0.00,0.00,13,8,323,17.81
179,88,7,2016/06/28,19,Rain,22 (Base 50),0,27,24,19,97,22,20,79,211,7,2.59,0.0,3.05,1014,3768,32.8,211,7,0.00,0.00,9,6,330,17.93
180,67,10,2016/06/29,17,Rain,24 (Base 50),0,27,28,16,93,24,19,40,221,7,2.60,0.0,0.25,1012,3768,32.8,221,7,0.00,0.00,12,4,340,17.94
181,51,11,2016/06/30,14,,26 (Base 50),0,24,29,13,68,24,19,34,232,7,2.60,0.0,0.00,1015,3768,32.8,232,7,0.00,0.00,16,5,351,17.94
182,75,8,2016/07/01,19,"Fog
	,
Rain",22 (Base 50),0,35,26,21,97,23,19,53,8,0,0.83,0.0,21.08,1014,0,0.0,240,7,0.00,0.00,10,5,359,18.77
183,63,5,2016/07/02,13,,20 (Base 50),0,39,24,21,90,21,17,36,13,0,0.83,0.0,0.00,1015,0,0.0,245,7,0.00,0.00,14,9,364,18.77
184,54,6,2016/07/03,12,,20 (Base 50),0,26,26,14,67,22,18,41,19,0,0.83,0.0,0.00,1019,0,0.0,251,7,0.00,0.00,16,5,370,18.77
185,57,10,2016/07/04,16,Rain,24 (Base 50),0,34,29,19,74,24,19,40,29,0,1.32,0.0,12.45,1016,0,0.0,261,7,0.00,0.00,12,5,380,19.26
186,74,13,2016/07/05,20,"Fog
	,
Rain",28 (Base 50),0,26,30,19,97,26,21,51,42,0,1.98,0.0,16.76,1010,0,0.0,274,7,0.00,0.00,9,5,393,19.92
187,58,18,2016/07/06,19,,33 (Base 50),0,26,33,13,74,28,24,41,60,0,1.98,0.0,0.00,1010,0,0.0,292,7,0.00,0.00,14,4,411,19.92
188,71,18,2016/07/07,22,Rain,33 (Base 50),0,29,32,14,85,28,25,57,78,0,2.02,0.0,1.02,1008,0,0.0,310,7,0.00,0.00,11,3,429,19.96
189,77,12,2016/07/08,21,Rain,26 (Base 50),0,29,30,21,93,25,19,61,90,0,2.10,0.0,2.03,1009,0,0.0,322,7,0.00,0.00,11,9,441,20.04
190,80,4,2016/07/09,17,Rain,18 (Base 50),0,26,22,16,87,21,18,73,94,0,2.63,0.0,13.46,1011,0,0.0,326,7,0.00,0.00,10,6,445,20.57
191,76,8,2016/07/10,17,,22 (Base 50),0,35,27,19,100,23,19,52,102,0,2.63,0.0,T,1011,0,0.0,334,7,0.00,0.00,12,7,453,20.57
192,61,8,2016/07/11,15,,23 (Base 50),0,24,27,16,78,23,18,43,110,0,2.63,0.0,0.00,1018,0,0.0,342,7,0.00,0.00,16,5,461,20.57
193,62,10,2016/07/12,17,,25 (Base 50),0,31,28,21,73,24,20,51,120,0,2.63,0.0,0.00,1019,0,0.0,352,7,0.00,0.00,16,7,471,20.57
194,72,13,2016/07/13,19,,26 (Base 50),0,32,29,16,82,26,22,62,133,0,2.63,0.0,0.00,1017,0,0.0,365,7,0.00,0.00,15,7,484,20.57
195,79,16,2016/07/14,22,"Fog
	,
Rain",30 (Base 50),0,56,31,32,94,27,23,63,149,0,3.25,0.0,15.75,1013,0,0.0,381,7,0.00,0.00,11,5,500,21.19
196,63,19,2016/07/15,21,,33 (Base 50),0,34,31,21,79,29,26,46,168,0,3.25,0.0,0.00,1011,0,0.0,400,7,0.00,0.00,14,7,519,21.19
197,57,18,2016/07/16,18,,32 (Base 50),0,37,32,21,74,28,24,40,186,0,3.25,0.0,T,1016,0,0.0,418,7,0.00,0.00,14,7,537,21.19
198,59,17,2016/07/17,18,,32 (Base 50),0,26,32,16,74,28,24,43,203,0,3.25,0.0,0.00,1019,0,0.0,435,7,0.00,0.00,14,4,554,21.19
199,67,18,2016/07/18,20,Rain,31 (Base 50),0,35,34,21,93,28,22,41,221,0,3.60,0.0,8.89,1017,0,0.0,453,7,0.00,0.00,12,9,572,21.54
200,57,13,2016/07/19,13,,28 (Base 50),0,37,28,19,82,26,23,31,234,0,3.60,0.0,0.00,1019,0,0.0,466,7,0.00,0.00,15,8,585,21.54
201,45,12,2016/07/20,12,,26 (Base 50),0,23,29,16,57,25,20,33,246,0,3.60,0.0,0.00,1022,0,0.0,478,7,0.00,0.00,16,5,597,21.54
202,57,16,2016/07/21,17,,30 (Base 50),0,34,32,19,79,27,22,34,262,0,3.60,0.0,0.00,1020,0,0.0,494,7,0.00,0.00,14,8,613,21.54
203,63,19,2016/07/22,20,,33 (Base 50),0,42,34,26,84,29,23,41,281,0,3.60,0.0,0.00,1012,0,0.0,513,7,0.00,0.00,12,10,632,21.54
204,42,23,2016/07/23,16,,38 (Base 50),0,39,36,24,59,31,27,24,304,0,3.60,0.0,0.00,1010,0,0.0,536,7,0.00,0.00,14,8,655,21.54
205,46,20,2016/07/24,17,,34 (Base 50),0,29,34,14,62,29,24,30,324,0,3.60,0.0,0.00,1014,0,0.0,556,7,0.00,0.00,15,6,675,21.54
206,73,18,2016/07/25,22,"Fog
	,
Rain",33 (Base 50),0,50,34,29,97,28,23,49,342,0,4.60,0.0,25.40,1012,0,0.0,574,7,0.00,0.00,8,5,693,22.54
207,67,16,2016/07/26,19,,30 (Base 50),0,35,32,19,93,27,22,40,358,0,4.60,0.0,0.00,1012,0,0.0,590,7,0.00,0.00,14,7,709,22.54
208,53,18,2016/07/27,17,,32 (Base 50),0,18,33,13,67,28,23,38,376,0,4.60,0.0,0.00,1013,0,0.0,608,7,0.00,0.00,15,3,727,22.54
209,54,20,2016/07/28,19,Rain,36 (Base 50),0,37,35,21,82,29,24,26,396,0,4.60,0.0,T,1012,0,0.0,628,7,0.00,0.00,12,5,747,22.54
210,80,12,2016/07/29,21,"Fog
	,
Rain",26 (Base 50),0,29,29,21,97,25,21,63,408,0,5.69,0.0,27.69,1011,0,0.0,640,7,0.00,0.00,7,7,759,23.63
211,79,14,2016/07/30,22,Rain,28 (Base 50),0,32,29,16,93,26,23,65,422,0,5.94,0.0,6.35,1016,0,0.0,654,7,0.00,0.00,6,6,773,23.88
212,84,10,2016/07/31,22,Rain,25 (Base 50),0,32,26,23,94,24,22,74,432,0,7.02,0.0,27.43,1016,0,0.0,664,7,0.00,0.00,9,7,783,24.96
213,82,10,2016/08/01,19,Rain,24 (Base 50),0,27,27,21,97,24,21,67,10,0,T,0.0,T,1018,0,0.0,674,7,0.00,0.00,14,8,793,24.96
214,68,9,2016/08/02,16,,23 (Base 50),0,32,26,26,79,23,20,56,19,0,T,0.0,0.00,1019,0,0.0,683,7,0.00,0.00,15,11,802,24.96
215,63,8,2016/08/03,15,,22 (Base 50),0,26,27,14,81,23,19,45,27,0,T,0.0,0.00,1021,0,0.0,691,7,0.00,0.00,15,5,810,24.96
216,66,9,2016/08/04,16,,23 (Base 50),0,24,27,13,81,23,19,51,36,0,T,0.0,0.00,1021,0,0.0,700,7,0.00,0.00,15,3,819,24.96
217,62,11,2016/08/05,17,,26 (Base 50),0,31,28,16,70,24,21,54,47,0,T,0.0,0.00,1015,0,0.0,711,7,0.00,0.00,15,6,830,24.96
218,67,15,2016/08/06,20,Rain,28 (Base 50),0,35,31,23,82,27,22,51,62,0,0.05,0.0,1.27,1008,0,0.0,726,7,0.00,0.00,13,8,845,25.01
219,52,13,2016/08/07,14,,27 (Base 50),0,29,30,16,70,26,21,34,75,0,0.05,0.0,0.00,1011,0,0.0,739,7,0.00,0.00,15,6,858,25.01
220,56,14,2016/08/08,16,,28 (Base 50),0,18,30,13,74,26,22,37,89,0,0.05,0.0,0.00,1017,0,0.0,753,7,0.00,0.00,15,2,872,25.01
221,55,14,2016/08/09,17,,28 (Base 50),0,29,31,16,74,26,22,35,103,0,0.05,0.0,0.00,1022,0,0.0,767,7,0.00,0.00,15,4,886,25.01
222,74,16,2016/08/10,23,Rain,30 (Base 50),0,32,30,19,87,27,24,61,119,0,0.14,0.0,2.29,1021,0,0.0,783,7,0.00,0.00,13,7,902,25.10
223,74,18,2016/08/11,23,Rain,36 (Base 50),0,32,33,21,91,28,23,56,137,0,0.29,0.0,3.81,1017,0,0.0,801,7,0.00,0.00,13,7,920,25.25
224,75,18,2016/08/12,23,Rain,33 (Base 50),0,35,34,21,93,28,23,56,155,0,0.61,0.0,8.13,1014,0,0.0,819,7,0.00,0.00,11,8,938,25.57
225,68,24,2016/08/13,24,,38 (Base 50),0,31,36,19,85,32,27,51,179,0,0.61,0.0,0.00,1012,0,0.0,843,7,0.00,0.00,13,6,962,25.57
226,70,21,2016/08/14,22,Rain,36 (Base 50),0,35,34,19,91,30,26,49,200,0,0.67,0.0,1.52,1014,0,0.0,864,7,0.00,0.00,14,6,983,25.63
227,60,20,2016/08/15,21,,34 (Base 50),0,23,33,14,79,29,25,41,220,0,0.67,0.0,0.00,1020,0,0.0,884,7,0.00,0.00,15,5,1003,25.63
228,77,18,2016/08/16,23,Rain,32 (Base 50),0,39,31,21,94,28,26,59,238,0,0.78,0.0,2.79,1019,0,0.0,902,7,0.00,0.00,12,6,1021,25.74
229,65,16,2016/08/17,19,,30 (Base 50),0,53,29,27,82,27,25,47,254,0,0.79,0.0,0.25,1016,0,0.0,918,7,0.00,0.00,15,9,1037,25.75
230,71,14,2016/08/18,19,Rain,28 (Base 50),0,21,29,14,90,26,22,51,268,0,0.82,0.0,0.76,1015,0,0.0,932,7,0.00,0.00,14,3,1051,25.78
231,68,16,2016/08/19,19,,31 (Base 50),0,26,31,19,87,27,23,48,284,0,0.83,0.0,0.25,1013,0,0.0,948,7,0.00,0.00,14,4,1067,25.79
232,78,12,2016/08/20,21,"Fog
	,
Rain",26 (Base 50),0,37,28,26,97,25,21,58,296,0,1.65,0.0,20.83,1014,0,0.0,960,7,0.00,0.00,11,7,1079,26.61
233,76,15,2016/08/21,22,"Fog
	,
Rain",28 (Base 50),0,34,30,19,94,27,23,58,311,0,1.96,0.0,7.87,1011,0,0.0,975,7,0.00,0.00,11,7,1094,26.92
234,59,7,2016/08/22,13,,23 (Base 50),0,47,26,23,79,22,18,38,318,0,1.96,0.0,0.00,1016,0,0.0,982,7,0.00,0.00,16,9,1101,26.92
235,52,7,2016/08/23,11,,21 (Base 50),0,27,28,14,67,22,16,36,325,0,1.96,0.0,0.00,1025,0,0.0,989,7,0.00,0.00,16,3,1108,26.92
236,56,13,2016/08/24,16,,28 (Base 50),0,-,31,10,70,26,20,33,338,0,1.96,0.0,0.00,1025,0,0.0,1002,7,0.00,0.00,15,5,1121,26.92
237,65,13,2016/08/25,19,,28 (Base 50),0,-,30,-,78,26,21,48,351,0,1.96,,0.00,,0,,1015,7,,,,"-
 (North)",1134,26.92
238,61,18,2016/08/26,19,,32 (Base 50),0,-,32,-,83,28,24,40,369,0,1.96,,0.00,,0,,1033,7,,,,"-
 (North)",1152,26.92
239,47,17,2016/08/27,14,,30 (Base 50),0,27,32,16,54,28,24,39,386,0,1.97,0.0,0.00,1023,0,0.0,1050,7,0.00,-,15,4,1169,26.93
240,62,16,2016/08/28,17,,30 (Base 50),0,-,32,11,84,27,22,40,401,0,1.97,0.0,0.00,1023,0,0.0,1065,7,0.00,0.00,15,4,1184,26.93
241,54,18,2016/08/29,16,,32 (Base 50),0,31,33,16,73,28,23,34,419,0,1.97,0.0,0.00,1020,0,0.0,1083,7,0.00,0.00,15,9,1202,26.93
242,59,13,2016/08/30,16,,27 (Base 50),0,26,30,19,74,26,21,44,432,0,1.97,0.0,0.00,1020,0,0.0,1096,7,0.00,0.00,16,5,1215,26.93
243,64,17,2016/08/31,19,,30 (Base 50),0,27,32,14,84,28,23,43,449,0,1.97,0.0,T,1015,0,0.0,1113,7,0.00,0.00,13,5,1232,26.93
244,80,9,2016/09/01,20,"Fog
	,
Rain",24 (Base 50),0,26,26,16,93,23,21,66,9,0,0.50,0.0,12.70,1011,0,0.0,,,0.00,0.00,9,3,1241,27.43
245,54,9,2016/09/02,12,,23 (Base 50),0,29,27,21,68,23,19,39,18,0,0.50,0.0,0.00,1018,0,0.0,,,0.00,0.00,16,10,1250,27.43
246,67,6,2016/09/03,14,,20 (Base 50),0,39,24,24,81,22,19,53,24,0,0.50,0.0,0.00,1021,0,0.0,,,0.00,0.00,16,11,1256,27.43
247,58,8,2016/09/04,12,,22 (Base 50),0,34,27,24,78,23,18,37,32,0,0.50,0.0,0.00,1023,0,0.0,,,0.00,0.00,16,11,1264,27.43
248,48,10,2016/09/05,11,,24 (Base 50),0,43,29,26,56,24,18,40,42,0,0.50,0.0,0.00,1020,0,0.0,,,0.00,0.00,16,12,1274,27.43
249,65,11,2016/09/06,16,,26 (Base 50),0,48,27,29,84,24,22,46,53,0,0.50,0.0,T,1015,0,0.0,,,0.00,0.00,16,16,1285,27.43
250,70,13,2016/09/07,19,,26 (Base 50),0,35,29,23,84,26,22,55,66,0,0.50,0.0,0.00,1015,0,0.0,,,0.00,0.00,15,10,1298,27.43
251,69,15,2016/09/08,21,,30 (Base 50),0,31,32,16,84,27,22,53,81,0,0.50,0.0,0.00,1012,0,0.0,,,0.00,0.00,13,4,1313,27.43
252,71,18,2016/09/09,21,Rain,32 (Base 50),0,27,33,16,94,28,24,47,99,0,0.72,0.0,5.59,1013,0,0.0,,,0.00,0.00,13,6,1331,27.65
253,77,17,2016/09/10,23,,32 (Base 50),0,34,32,16,94,28,23,59,116,0,0.72,0.0,T,1015,0,0.0,,,0.00,0.00,10,7,1348,27.65
254,59,10,2016/09/11,16,,26 (Base 50),0,45,28,26,85,24,19,33,126,0,0.72,0.0,0.00,1015,0,0.0,,,0.00,0.00,14,9,1358,27.65
255,54,5,2016/09/12,11,,20 (Base 50),0,26,26,14,73,21,17,35,131,0,0.72,0.0,0.00,1023,0,0.0,,,0.00,0.00,16,7,1363,27.65
256,62,9,2016/09/13,15,,23 (Base 50),0,37,28,21,78,23,18,46,140,0,0.72,0.0,0.00,1022,0,0.0,,,0.00,0.00,16,6,1372,27.65
257,58,14,2016/09/14,17,"Fog
	,
Rain",30 (Base 50),0,43,33,24,84,26,19,32,154,0,1.28,0.0,14.22,1018,0,0.0,,,0.00,0.00,12,8,1386,28.21
258,51,3,2016/09/15,9,,18 (Base 50),0,39,23,24,67,20,16,35,157,0,1.28,0.0,0.00,1024,0,0.0,,,0.00,0.00,16,8,1389,28.21
259,61,2,2016/09/16,12,,18 (Base 50),0,27,23,14,72,19,16,49,159,0,1.28,0.0,0.00,1026,0,0.0,,,0.00,0.00,16,4,1391,28.21
260,70,2,2016/09/17,14,,17 (Base 50),0,-,25,13,87,19,15,52,,,,,0.00,1023,,,,,0.00,-,16,5,,
261,77,11,2016/09/18,19,,26 (Base 50),0,29,28,19,84,24,21,69,173,0,1.28,0.0,0.00,1018,0,0.0,,,0.00,0.00,14,6,1405,28.21
262,91,8,2016/09/19,21,Rain,22 (Base 50),0,29,24,19,100,23,21,82,181,0,1.96,0.0,17.27,1017,0,0.0,,,0.00,0.00,10,4,1413,28.89
263,74,10,2016/09/20,19,,25 (Base 50),0,19,28,14,93,24,20,55,191,0,1.96,0.0,0.00,1019,0,0.0,,,0.00,0.00,14,4,1423,28.89
264,59,11,2016/09/21,13,,26 (Base 50),0,27,29,19,90,24,20,28,202,0,1.96,0.0,0.00,1021,0,0.0,,,0.00,0.00,15,6,1434,28.89
265,48,11,2016/09/22,11,,25 (Base 50),0,23,30,13,68,24,18,27,213,0,1.96,0.0,0.00,1021,0,0.0,,,0.00,0.00,16,4,1445,28.89
266,54,11,2016/09/23,14,,25 (Base 50),0,27,31,19,78,24,18,30,224,0,1.97,0.0,0.25,1016,0,0.0,,,0.00,0.00,15,3,1456,28.90
267,65,0,2016/09/24,11,Rain,14 (Base 50),0,37,22,23,93,18,14,37,224,0,2.17,0.0,5.08,1019,0,0.0,,,0.00,0.00,14,8,1456,29.10
268,46,0,2016/09/25,4,,12 (Base 50),3,24,21,16,64,17,12,28,224,3,2.17,0.0,0.00,1022,3,0.0,,,0.00,0.00,16,5,1456,29.10
269,58,0,2016/09/26,8,,13 (Base 50),1,31,23,19,72,18,12,44,224,4,2.17,0.0,0.00,1020,4,0.0,,,0.00,0.00,16,7,1456,29.10
270,67,4,2016/09/27,16,Rain,18 (Base 50),0,29,23,16,87,21,18,46,228,4,2.39,0.0,5.59,1013,4,0.0,,,0.00,0.00,12,5,1460,29.32
271,80,0,2016/09/28,14,,12 (Base 50),2,43,21,29,93,17,13,67,228,6,2.39,0.0,0.00,1020,6,0.0,,,0.00,0.00,12,13,1460,29.32
272,75,0,2016/09/29,12,,10 (Base 50),4,50,18,34,87,16,14,63,228,10,2.39,0.0,0.00,1027,10,0.0,,,0.00,0.00,15,18,1460,29.32
273,83,0,2016/09/30,12,Rain,7 (Base 50),7,45,15,26,93,14,13,72,228,17,2.79,0.0,10.16,1026,17,0.0,,,0.00,0.00,7,15,1460,29.72
274,86,0,2016/10/01,12,,8 (Base 50),6,37,17,26,93,15,13,78,0,6,0.00,0.0,0.00,1023,23,0.0,,,0.00,0.00,15,12,1460,29.72
275,86,0,2016/10/02,13,,10 (Base 50),5,19,17,14,93,16,14,78,0,11,0.00,0.0,0.00,1019,28,0.0,,,0.00,0.00,13,4,1460,29.72
276,74,1,2016/10/03,14,,16 (Base 50),0,18,22,11,90,19,16,57,1,11,0.00,0.0,0.00,1017,28,0.0,,,0.00,0.00,11,4,1461,29.72
277,70,0,2016/10/04,12,,14 (Base 50),0,37,21,24,84,18,16,55,1,11,0.00,0.0,0.00,1025,28,0.0,,,0.00,0.00,15,12,1461,29.72
278,63,0,2016/10/05,9,,10 (Base 50),5,27,19,21,80,16,12,45,1,16,0.00,0.0,0.00,1027,33,0.0,,,0.00,0.00,16,7,1461,29.72
279,66,0,2016/10/06,12,,14 (Base 50),1,21,23,11,93,18,13,38,1,17,0.00,0.0,0.00,1026,34,0.0,,,0.00,0.00,14,3,1461,29.72
280,67,1,2016/10/07,12,,15 (Base 50),0,26,24,14,93,19,14,40,2,17,0.00,0.0,0.00,1025,34,0.0,,,0.00,0.00,13,4,1462,29.72
281,85,0,2016/10/08,16,Rain,12 (Base 50),2,18,20,13,93,17,14,76,2,19,0.23,0.0,5.84,1018,36,0.0,,,0.00,0.00,9,3,1462,29.95
282,74,0,2016/10/09,11,Rain,8 (Base 50),7,45,18,26,97,14,11,51,2,26,0.78,0.0,13.97,1016,43,0.0,,,0.00,0.00,9,12,1462,30.50
283,46,0,2016/10/10,1,,4 (Base 50),9,37,18,24,65,13,8,27,2,35,0.78,0.0,0.00,1024,52,0.0,,,0.00,0.00,16,7,1462,30.50
284,59,0,2016/10/11,4,,4 (Base 50),10,24,17,14,72,13,8,46,2,45,0.78,0.0,0.00,1030,62,0.0,,,0.00,0.00,16,6,1462,30.50
285,73,0,2016/10/12,10,,8 (Base 50),5,21,19,13,89,16,12,56,2,50,0.78,0.0,0.00,1027,67,0.0,,,0.00,0.00,16,2,1462,30.50
286,74,0,2016/10/13,12,,10 (Base 50),5,55,19,19,93,16,12,55,2,55,0.78,0.0,T,1020,72,0.0,,,0.00,0.00,13,5,1462,30.50
287,53,0,2016/10/14,2,,4 (Base 50),10,31,17,19,66,13,8,39,2,65,0.78,0.0,0.00,1027,82,0.0,,,0.00,0.00,16,7,1462,30.50
288,60,0,2016/10/15,6,,5 (Base 50),10,23,18,14,76,13,7,43,2,75,0.78,0.0,0.00,1029,92,0.0,,,0.00,0.00,16,5,1462,30.50
289,73,0,2016/10/16,11,,12 (Base 50),4,31,21,16,89,16,12,57,2,79,0.78,0.0,0.00,1021,96,0.0,,,0.00,0.00,15,6,1462,30.50
290,68,7,2016/10/17,15,,22 (Base 50),0,23,27,13,84,22,17,51,9,79,0.78,0.0,0.00,1013,96,0.0,,,0.00,0.00,14,4,1469,30.50
291,66,9,2016/10/18,16,,24 (Base 50),0,37,27,23,78,23,19,54,18,79,0.78,0.0,0.00,1012,96,0.0,,,0.00,0.00,13,6,1478,30.50
292,58,10,2016/10/19,14,,26 (Base 50),0,34,29,21,78,24,18,37,28,79,0.78,0.0,0.00,1015,96,0.0,,,0.00,0.00,15,7,1488,30.50
293,72,1,2016/10/20,13,,16 (Base 50),0,27,21,19,87,19,17,56,29,79,0.78,0.0,0.00,1019,96,0.0,,,0.00,0.00,14,10,1489,30.50
294,92,0,2016/10/21,18,"Fog
	,
Rain",16 (Base 50),2,27,21,19,100,17,14,84,29,81,1.89,0.0,28.19,1004,98,0.0,,,0.00,0.00,8,4,1489,31.61
295,73,0,2016/10/22,6,Rain,2 (Base 50),13,56,14,32,93,11,8,52,29,94,2.18,0.0,7.37,998,111,0.0,,,0.00,0.00,13,17,1489,31.90
296,50,0,2016/10/23,1,,4 (Base 50),12,58,16,35,61,12,7,39,29,106,2.18,0.0,0.00,1010,123,0.0,,,0.00,0.00,16,14,1489,31.90
297,58,0,2016/10/24,3,,4 (Base 50),10,48,17,26,83,13,8,32,29,116,2.18,0.0,T,1014,133,0.0,,,0.00,0.00,16,10,1489,31.90
298,52,0,2016/10/25,-2,,,17,43,11,26,65,9,6,38,29,133,2.18,0.0,0.00,1023,150,0.0,,,0.00,0.00,16,10,1489,31.90
299,52,0,2016/10/26,-4,,,20,31,11,21,70,7,3,33,29,153,2.18,0.0,0.00,1029,170,0.0,,,0.00,0.00,16,6,1489,31.90
300,70,0,2016/10/27,6,Rain,,17,34,13,21,100,9,4,40,29,170,3.59,0.0,35.81,1023,187,0.0,,,0.00,0.00,7,8,1489,33.31
301,71,0,2016/10/28,3,,,18,55,11,32,93,8,6,49,29,188,3.59,0.0,0.00,1019,205,0.0,,,0.00,0.00,14,13,1489,33.31
302,61,0,2016/10/29,3,,2 (Base 50),13,35,18,23,76,11,4,46,29,201,3.59,0.0,0.00,1018,218,0.0,,,0.00,0.00,16,7,1489,33.31
303,74,0,2016/10/30,13,"Fog
	,
Rain",15 (Base 50),0,58,24,29,93,18,12,54,29,201,4.15,0.0,14.22,1012,218,0.0,,,0.00,0.00,12,6,1489,33.87
304,59,0,2016/10/31,2,,,16,37,12,19,77,9,7,41,29,217,4.15,0.0,0.00,1021,234,0.0,,,0.00,0.00,16,9,1489,33.87
305,68,0,2016/11/01,4,,,16,27,14,16,85,9,4,51,0,16,0.00,0.0,0.00,1027,250,0.0,,,0.00,0.00,16,5,1489,33.87
306,68,0,2016/11/02,11,,12 (Base 50),3,27,21,16,77,17,12,58,0,19,0.00,0.0,0.00,1023,253,0.0,,,0.00,0.00,15,5,1489,33.87
307,68,0,2016/11/03,11,,14 (Base 50),0,43,22,24,84,18,14,51,0,19,0.00,0.0,0.00,1014,253,0.0,,,0.00,0.00,13,8,1489,33.87
308,48,0,2016/11/04,2,,5 (Base 50),11,29,16,19,66,12,8,30,0,30,0.00,0.0,0.00,1020,264,0.0,,,0.00,0.00,16,8,1489,33.87
309,52,0,2016/11/05,2,,2 (Base 50),12,32,17,21,62,12,7,42,0,42,0.00,0.0,0.00,1022,276,0.0,,,0.00,0.00,16,5,1489,33.87
310,53,0,2016/11/06,2,,2 (Base 50),13,42,15,26,66,11,7,39,0,55,0.00,0.0,0.00,1023,289,0.0,,,0.00,0.00,16,12,1489,33.87
311,49,0,2016/11/07,-3,,,18,32,12,23,65,8,5,32,0,73,0.00,0.0,0.00,1030,307,0.0,,,0.00,0.00,16,9,1489,33.87
312,47,0,2016/11/08,0,,4 (Base 50),11,21,19,13,65,12,5,29,0,84,0.00,0.0,0.00,1020,318,0.0,,,0.00,0.00,16,4,1489,33.87
313,65,0,2016/11/09,7,Rain,4 (Base 50),11,37,15,23,93,12,9,37,0,95,0.06,0.0,1.52,1011,329,0.0,,,0.00,0.00,12,6,1489,33.93
314,55,0,2016/11/10,-1,,,17,43,13,23,77,9,4,32,0,112,0.06,0.0,0.00,1013,346,0.0,,,0.00,0.00,16,9,1489,33.93
315,42,0,2016/11/11,-2,Rain,2 (Base 50),13,55,17,29,54,11,5,29,0,125,0.06,0.0,0.00,1010,359,0.0,,,0.00,0.00,16,13,1489,33.93
316,39,0,2016/11/12,-7,,,21,32,10,19,48,7,3,29,0,146,0.06,0.0,0.00,1024,380,0.0,,,0.00,0.00,16,9,1489,33.93
317,38,0,2016/11/13,-4,,1 (Base 50),14,31,16,21,55,11,5,20,0,160,0.06,0.0,0.00,1019,394,0.0,,,0.00,0.00,16,9,1489,33.93
